Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,valid_link
3188,29297232,NORRÅKER / NORRARYD,Tables & desks,1636.0,"SR 2,045",True,https://www.ikea.com/sa/en/p/norraker-norraryd-table-and-4-chairs-birch-black-s29297232/,No,"        Table and 4 chairs,          125x74 cm",Nike Karlsson/J Karlsson/N Karlsson,,,74.0,True
3189,39161488,MELLTORP / JANINGE,Tables & desks,919.0,"SR 1,099",True,https://www.ikea.com/sa/en/p/melltorp-janinge-table-and-4-chairs-white-yellow-s39161488/,No,"        Table and 4 chairs,          125 cm",John/Jonas/Petrus/Paul/Caroline/Lisa Norinder,,72.0,75.0,True
3191,39286898,BEKANT,Tables & desks,1100.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s39286898/,Yes,"        Storage unit with smart lock,          41x101 cm",IKEA of Sweden/Eva Lilja Löwenhielm,45.0,101.0,41.0,True
3195,39307706,VEDBO / VEDBO,Tables & desks,5865.0,No old price,True,https://www.ikea.com/sa/en/p/vedbo-vedbo-table-and-6-chairs-black-black-s39307706/,No,"        Table and 6 chairs,          240x105 cm",Francis Cayouette,,,105.0,True
3198,49221321,EKEDALEN / ODGER,Tables & desks,2765.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-6-chairs-dark-brown-white-beige-s49221321/,No,"        Table and 6 chairs,          180/240 cm",Ehlén Johansson/J Löfgren/J Pettersson,,,,True
3201,49305165,NORDVIKEN / NORDVIKEN,Tables & desks,2395.0,No old price,True,https://www.ikea.com/sa/en/p/nordviken-nordviken-table-and-4-chairs-white-white-s49305165/,No,"        Table and 4 chairs,          152/223x95 cm",Francis Cayouette,,,95.0,True
3203,50420386,VEDBO,Tables & desks,2295.0,No old price,True,https://www.ikea.com/sa/en/p/vedbo-dining-table-black-50420386/,No,"        Dining table,          240x105 cm",Francis Cayouette,,75.0,105.0,True
3212,59305155,NORDVIKEN / NORDVIKEN,Tables & desks,2395.0,No old price,True,https://www.ikea.com/sa/en/p/nordviken-nordviken-table-and-4-chairs-black-black-s59305155/,No,"        Table and 4 chairs,          152/223x95 cm",Francis Cayouette,,,95.0,True
3216,69221438,EKEDALEN / ODGER,Tables & desks,1975.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-4-chairs-brown-white-beige-s69221438/,No,"        Table and 4 chairs,          120/180 cm",Ehlén Johansson/J Löfgren/J Pettersson,,,,True
3219,69304221,EKEDALEN / EKEDALEN,Tables & desks,2176.0,"SR 2,375",True,https://www.ikea.com/sa/en/p/ekedalen-ekedalen-bar-table-and-4-bar-stools-dark-brown-orrsta-light-grey-s69304221/,No,        Bar table and 4 bar stools,Ehlén Johansson,,,,True
3224,79277019,MÖCKELBY / ODGER,Tables & desks,4265.0,No old price,True,https://www.ikea.com/sa/en/p/moeckelby-odger-table-and-6-chairs-oak-white-beige-s79277019/,No,"        Table and 6 chairs,          235x100 cm",J Löfgren/J Pettersson/Marcus Arvonen,,74.0,100.0,True
3240,471222,VESKEN,Trolleys,39.0,No old price,False,https://www.ikea.com/sa/en/p/vesken-trolley-white-00471222/,Yes,"        Trolley,          54x18x71 cm",David Wahl,18.0,71.0,54.0,True
3242,70243873,HORNAVAN,Trolleys,195.0,No old price,True,https://www.ikea.com/sa/en/p/hornavan-trolley-white-70243873/,No,"        Trolley,          26x48x77 cm",IKEA of Sweden,,77.0,48.0,True
3243,20399777,NISSAFORS,Trolleys,99.0,No old price,True,https://www.ikea.com/sa/en/p/nissafors-trolley-black-20399777/,No,"        Trolley,          50.5x30x83 cm",Ebba Strandmark,,83.0,30.0,True
3244,20463056,RÅSHULT,Trolleys,125.0,No old price,True,https://www.ikea.com/sa/en/p/rashult-trolley-white-20463056/,No,"        Trolley,          38x28 cm",IKEA of Sweden,,65.0,28.0,True
3245,40463055,RÅSHULT,Trolleys,125.0,No old price,True,https://www.ikea.com/sa/en/p/rashult-trolley-black-40463055/,No,"        Trolley,          38x28 cm",IKEA of Sweden,,65.0,28.0,True
3248,20281631,RISATORP,Trolleys,245.0,No old price,True,https://www.ikea.com/sa/en/p/risatorp-trolley-white-20281631/,No,"        Trolley,          57x39x86 cm",Wiebke Braasch,,86.0,39.0,True
3249,59276228,VADHOLMA,Trolleys,2295.0,No old price,True,https://www.ikea.com/sa/en/p/vadholma-kitchen-island-with-rack-black-oak-s59276228/,No,"        Kitchen island with rack,          126x79x193 cm",Ebba Strandmark,79.0,90.0,126.0,True
3250,80035920,FÖRHÖJA,Trolleys,645.0,No old price,True,https://www.ikea.com/sa/en/p/foerhoeja-kitchen-trolley-birch-80035920/,No,"        Kitchen trolley,          100x43 cm",Nike Karlsson,,90.0,43.0,True
3252,40391657,TORNVIKEN,Trolleys,1495.0,No old price,True,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-off-white-oak-40391657/,No,"        Kitchen island,          126x77 cm",Ebba Strandmark,,90.0,77.0,True
3254,393371,TORNVIKEN,Trolleys,995.0,No old price,True,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-off-white-oak-00393371/,No,"        Kitchen island,          72x52 cm",Ebba Strandmark,52.0,90.0,72.0,True
3255,80334924,KUNGSFORS,Trolleys,695.0,No old price,True,https://www.ikea.com/sa/en/p/kungsfors-kitchen-trolley-stainless-steel-80334924/,No,"        Kitchen trolley,          60x40 cm",Ehlén Johansson,,90.0,40.0,True
3257,60333850,BROR,Trolleys,495.0,No old price,True,https://www.ikea.com/sa/en/p/bror-trolley-black-pine-plywood-60333850/,No,"        Trolley,          85x55 cm",IKEA of Sweden,,88.0,55.0,True
3258,90399284,RIMFORSA,Trolleys,1995.0,No old price,True,https://www.ikea.com/sa/en/p/rimforsa-work-bench-stainless-steel-bamboo-90399284/,No,"        Work bench,          120x63.5x92 cm",Ehlén Johansson,,92.0,63.0,True
3259,30240348,BEKVÄM,Trolleys,295.0,No old price,True,https://www.ikea.com/sa/en/p/bekvaem-kitchen-trolley-birch-30240348/,No,"        Kitchen trolley,          58x50 cm",IKEA of Sweden,,85.0,50.0,True
3260,30333286,BROR,Trolleys,645.0,No old price,True,https://www.ikea.com/sa/en/p/bror-work-bench-black-pine-plywood-30333286/,No,"        Work bench,          110x55 cm",IKEA of Sweden,,88.0,55.0,True
3261,80393372,TORNVIKEN,Trolleys,1495.0,No old price,True,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-grey-oak-80393372/,No,"        Kitchen island,          126x77 cm",Ebba Strandmark,,90.0,77.0,True
3262,80402381,VADHOLMA,Trolleys,400.0,No old price,True,https://www.ikea.com/sa/en/p/vadholma-rack-for-kitchen-island-black-80402381/,No,        Rack for kitchen island,Ebba Strandmark,32.0,146.0,143.0,True
3264,40201916,STENSTORP,Trolleys,795.0,No old price,True,https://www.ikea.com/sa/en/p/stenstorp-kitchen-trolley-white-oak-40201916/,No,"        Kitchen trolley,          45x43x90 cm",Carina Bengs,,90.0,43.0,True
3265,90446619,HÖGSMA,Trolleys,49.0,No old price,True,https://www.ikea.com/sa/en/p/hoegsma-chopping-board-bamboo-90446619/,No,"        Chopping board,          42x31 cm",IKEA of Sweden,,,30.0,True
3266,20359154,VADHOLMA,Trolleys,1895.0,No old price,True,https://www.ikea.com/sa/en/p/vadholma-kitchen-island-black-oak-20359154/,No,"        Kitchen island,          126x79x90 cm",Ebba Strandmark,79.0,90.0,126.0,True
3267,20391658,TORNVIKEN,Trolleys,995.0,No old price,True,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-grey-oak-20391658/,No,"        Kitchen island,          72x52 cm",Ebba Strandmark,52.0,90.0,72.0,True
3273,450088,LACK,TV & media furniture,50.0,No old price,True,https://www.ikea.com/sa/en/p/lack-tv-bench-white-00450088/,Yes,"        TV bench,          90x26x45 cm",IKEA of Sweden,26.0,45.0,90.0,True
3275,50409874,BRIMNES,TV & media furniture,595.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-bench-white-50409874/,Yes,"        TV bench,          180x41x53 cm",K Hagberg/M Hagberg,41.0,53.0,180.0,True
3276,80227797,BYÅS,TV & media furniture,476.0,SR 595,True,https://www.ikea.com/sa/en/p/byas-tv-bench-high-gloss-white-80227797/,No,"        TV bench,          160x42x45 cm",Marcus Arvonen,42.0,45.0,160.0,True
3277,90339290,FJÄLLBO,TV & media furniture,595.0,No old price,True,https://www.ikea.com/sa/en/p/fjaellbo-tv-bench-black-90339290/,No,"        TV bench,          150x36x54 cm",Johan Kroon,36.0,54.0,150.0,True
3280,59278232,BRIMNES,TV & media furniture,1635.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-glass-doors-white-s59278232/,Yes,"        TV storage combination/glass doors,          320x41x190 cm",K Hagberg/M Hagberg,41.0,190.0,320.0,True
3281,70303428,VITTSJÖ,TV & media furniture,245.0,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-tv-bench-black-brown-glass-70303428/,No,"        TV bench,          100x36x53 cm",Johan Kroon,36.0,53.0,100.0,True
3282,60245844,BESTÅ,TV & media furniture,170.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-white-60245844/,Yes,"        Frame,          120x40x38 cm",IKEA of Sweden,40.0,38.0,120.0,True
3283,50413526,HEMNES,TV & media furniture,995.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-tv-bench-white-stain-light-brown-50413526/,Yes,"        TV bench,          148x47x57 cm",Carina Bengs,47.0,57.0,148.0,True
3285,40337694,BRIMNES,TV & media furniture,425.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-bench-white-40337694/,Yes,"        TV bench,          120x41x53 cm",K Hagberg/M Hagberg,41.0,53.0,120.0,True
3286,30285153,LAPPLAND,TV & media furniture,695.0,No old price,True,https://www.ikea.com/sa/en/p/lappland-tv-storage-unit-black-brown-30285153/,Yes,"        TV storage unit,          183x39x147 cm",IKEA of Sweden,39.0,147.0,183.0,True
3287,60239715,STOCKHOLM,TV & media furniture,1695.0,No old price,True,https://www.ikea.com/sa/en/p/stockholm-tv-bench-walnut-veneer-60239715/,No,"        TV bench,          160x40x50 cm",Ola Wihlborg,40.0,50.0,160.0,True
3288,99294560,VITTSJÖ,TV & media furniture,695.0,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s99294560/,No,"        TV storage combination,          202x36x175 cm",Johan Kroon,36.0,175.0,202.0,True
3293,79191266,FJÄLLBO,TV & media furniture,1090.0,No old price,True,https://www.ikea.com/sa/en/p/fjaellbo-tv-storage-combination-black-s79191266/,No,"        TV storage combination,          250x36x95 cm",Johan Kroon,36.0,95.0,250.0,True
3302,19299571,HEMNES,TV & media furniture,3386.0,"SR 3,585",True,https://www.ikea.com/sa/en/p/hemnes-tv-storage-combination-white-stain-light-brown-clear-glass-s19299571/,Yes,"        TV storage combination,          326x197 cm",Carina Bengs,,197.0,326.0,True
3304,30269129,BESTÅ BURS,TV & media furniture,1195.0,No old price,True,https://www.ikea.com/sa/en/p/besta-burs-tv-bench-high-gloss-white-30269129/,No,"        TV bench,          180x41x49 cm",Mikael Warnhammar,41.0,49.0,180.0,True
3308,39184343,BRIMNES,TV & media furniture,870.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-white-s39184343/,Yes,"        TV storage combination,          180x41x190 cm",K Hagberg/M Hagberg,41.0,190.0,180.0,True
3312,10251451,IKEA PS,TV & media furniture,425.0,No old price,True,https://www.ikea.com/sa/en/p/ikea-ps-cabinet-white-10251451/,No,"        Cabinet,          119x63 cm",Nicholai Wiig Hansen,40.0,63.0,119.0,True
3321,29204431,BESTÅ / EKET,TV & media furniture,1469.0,No old price,True,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-s29204431/,Yes,"        Cabinet combination for TV,          180x40x170 cm",IKEA of Sweden/Jon Karlsson,40.0,170.0,180.0,True
3326,29278219,BRIMNES,TV & media furniture,1385.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-white-s29278219/,Yes,"        TV storage combination,          336x41x95 cm",K Hagberg/M Hagberg,41.0,95.0,336.0,True
3327,89299539,HEMNES,TV & media furniture,2385.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-tv-storage-combination-white-stain-s89299539/,Yes,"        TV storage combination,          245x197 cm",Carina Bengs,,197.0,245.0,True
3328,69294566,VITTSJÖ,TV & media furniture,1035.0,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s69294566/,No,"        TV storage combination,          300x36x175 cm",Johan Kroon,36.0,175.0,300.0,True
3331,90295540,BESTÅ,TV & media furniture,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-shelf-grey-stained-walnut-effect-90295540/,Yes,"        Shelf,          56x36 cm",IKEA of Sweden,36.0,,56.0,True
3335,59184337,BRIMNES,TV & media furniture,820.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-white-s59184337/,Yes,"        TV storage combination,          200x41x95 cm",K Hagberg/M Hagberg,41.0,95.0,200.0,True
3338,80295526,BESTÅ,TV & media furniture,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-shelf-black-brown-80295526/,Yes,"        Shelf,          56x16 cm",IKEA of Sweden,16.0,,56.0,True
3340,80247371,BESTÅ,TV & media furniture,225.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-80247371/,Yes,"        Frame,          60x40x192 cm",IKEA of Sweden,40.0,192.0,60.0,True
3341,10245846,BESTÅ,TV & media furniture,225.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-white-10245846/,Yes,"        Frame,          120x40x64 cm",IKEA of Sweden,40.0,64.0,120.0,True
3342,10294511,BESTÅ,TV & media furniture,375.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-grey-stained-walnut-effect-10294511/,Yes,"        TV bench,          120x40x38 cm","102.945.11 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40.0,38.0,120.0,True
3343,99278225,BRIMNES,TV & media furniture,1265.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-glass-doors-white-s99278225/,Yes,"        TV storage combination/glass doors,          276x41x95 cm",K Hagberg/M Hagberg,41.0,95.0,276.0,True
3345,60247409,BESTÅ,TV & media furniture,100.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-60247409/,Yes,"        Frame,          60x20x38 cm",IKEA of Sweden,20.0,38.0,60.0,True
3348,90323393,FIXA,TV & media furniture,5.6,SR 7,True,https://www.ikea.com/sa/en/p/fixa-drill-template-orange-90323393/,No,        Drill template,903.233.93 Drill template for marking the hole location of knobs or handles makes it easier for you to place them correctly.The strip on the drill template is put against the edge of the door or drawer front; helps you to place the handle perfectly straight vertically or horizontally.,,,64.0,True
3349,80336433,GUBBARP,TV & media furniture,3.0,No old price,True,https://www.ikea.com/sa/en/p/gubbarp-knob-white-80336433/,Yes,"        Knob,          21 mm",H Preutz/A Fredriksson,27.0,,,True
3352,80295300,BESTÅ,TV & media furniture,100.0,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-black-80295300/,Yes,"        Top panel for TV,          120x40 cm",IKEA of Sweden,40.0,,120.0,True
3354,295530,BESTÅ,TV & media furniture,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-glass-shelf-glass-00295530/,No,"        Glass shelf,          56x16 cm",IKEA of Sweden,16.0,,56.0,True
3356,30247378,BESTÅ,TV & media furniture,125.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247378/,Yes,"        Frame,          60x40x38 cm",IKEA of Sweden,40.0,38.0,60.0,True
3357,9208029,BESTÅ,TV & media furniture,1650.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-lappviken-sindvik-white-clear-glass-s09208029/,Yes,"        Storage combination with doors,          180x42x112 cm",Marcus Arvonen/IKEA of Sweden,42.0,112.0,180.0,True
3358,90291698,LAXVIKEN,TV & media furniture,175.0,No old price,True,https://www.ikea.com/sa/en/p/laxviken-door-white-90291698/,No,"        Door,          60x64 cm",IKEA of Sweden,,64.0,60.0,True
3362,30425988,KALLVIKEN,TV & media furniture,95.0,No old price,True,https://www.ikea.com/sa/en/p/kallviken-drawer-front-dark-grey-concrete-effect-30425988/,No,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0,True
3363,40247368,BESTÅ,TV & media furniture,195.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-40247368/,Yes,"        Frame,          60x40x128 cm",IKEA of Sweden,40.0,128.0,60.0,True
3365,70299879,BESTÅ,TV & media furniture,595.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-white-70299879/,Yes,"        TV bench,          180x40x64 cm","702.998.79 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 2 BESTÅ supporting legs.May be completed with SULARP legs. This TV bench requires 2 legs and 2 BESTÅ supporting legs.",40.0,64.0,180.0,True
3366,10291678,LAPPVIKEN,TV & media furniture,45.0,No old price,True,https://www.ikea.com/sa/en/p/lappviken-drawer-front-white-10291678/,Yes,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0,True
3368,40347508,ENERYDA,TV & media furniture,22.0,No old price,True,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-40347508/,Yes,"        Knob,          27 mm",Francis Cayouette,,,,True
